ID do Cliente,Churn,Gênero,Idoso,Parceiro,Dependentes,Tempo de Assinatura(M),Serviço Telefônico,Múltiplas Linhas,Serviço de Internet,Segurança Online,Backup Online,Proteção de Dispositivo,Suporte Técnico,Streaming de TV,Streaming de Filmes,Contrato,Fatura Online,Método de Pagamento,Cobrança Mensal,Cobrança Total
9058-HRZSV,Não,Mulher,Sim,Sim,Não,65,Sim,Não,Fiber optic,Sim,Sim,Sim,Não,Não,Sim,Mensal,Não,Cheque eletrônico,94.4,6126.15
9058-MJLZC,Não,Mulher,Não,Não,Não,24,Sim,Não,Fiber optic,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.6,2283.15
9060-HJJRW,Não,Mulher,Não,Não,Não,51,Não,Sem seviço de Telefone,DSL,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de crédito (automático),56.4,2928.5
9061-TIHDA,Sim,Homem,Sim,Sim,Não,13,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.25,1233.65
9063-ZGTUY,Sim,Mulher,Não,Sim,Sim,61,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Sim,Cheque impresso,19.4,1182.55
9065-ZCPQX,Não,Homem,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Não,Transferência bancária (automática),78.85,5763.15
9066-QRSDU,Não,Mulher,Não,Sim,Não,69,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Sim,Cheque eletrônico,26.3,1763.55
9067-SQTNS,Não,Homem,Não,Sim,Sim,44,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Não,Transferência bancária (automática),20.6,926.0
9067-YGSCA,Não,Mulher,Não,Não,Não,70,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Não,Cartão de crédito (automático),26.05,1856.4
9068-FHQHD,Não,Mulher,Não,Sim,Sim,40,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Transferência bancária (automática),20.15,777.35
9068-VPWQQ,Não,Homem,Não,Sim,Não,61,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Sim,Bienal,Não,Cartão de crédito (automático),75.35,4729.3
9069-LGEUL,Não,Homem,Não,Sim,Não,23,Sim,Não,DSL,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Transferência bancária (automática),59.95,1406.0
9070-BCKQP,Não,Mulher,Não,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),110.15,7881.2
9073-ZZIAY,Não,Homem,Não,Sim,Sim,62,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cheque eletrônico,86.1,5215.25
9074-KGVOX,Não,Homem,Não,Sim,Sim,50,Não,Sem seviço de Telefone,DSL,Sim,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de crédito (automático),39.45,2021.35
9076-AXYIK,Não,Homem,Sim,Sim,Não,64,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Bienal,Não,Cheque eletrônico,102.1,6538.45
9079-LWTFD,Não,Homem,Não,Não,Não,47,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Sim,Não,Mensal,Não,Cheque impresso,100.75,4669.2
9079-YEXQJ,Sim,Mulher,Não,Não,Não,54,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Não,Cheque eletrônico,111.1,6014.85
9081-WWXKP,Não,Mulher,Não,Sim,Sim,47,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cartão de crédito (automático),20.25,873.4
9084-OAYKL,Não,Homem,Não,Não,Não,58,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cheque impresso,20.8,1212.25
9086-YJYXS,Não,Homem,Não,Sim,Sim,34,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,Anual,Não,Transferência bancária (automática),77.2,2753.8
9087-EYCPR,Não,Mulher,Não,Não,Não,60,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cheque impresso,25.0,1505.05
9089-UOWJG,Não,Mulher,Não,Sim,Sim,12,Sim,Não,DSL,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cartão de crédito (automático),58.35,740.55
9090-SGQXL,Sim,Homem,Sim,Sim,Não,68,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,105.3,7299.65
9091-WTUUY,Não,Homem,Não,Sim,Sim,64,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Não,Bienal,Não,Cheque impresso,69.25,4447.75
9092-GDZKO,Não,Homem,Não,Não,Não,22,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Sim,Cartão de crédito (automático),24.85,493.4
9093-FPDLG,Não,Mulher,Não,Não,Não,11,Sim,Não,Fiber optic,Não,Sim,Sim,Sim,Não,Sim,Mensal,Sim,Cheque eletrônico,94.2,999.9
9094-AZPHK,Não,Mulher,Não,Não,Não,15,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,100.15,1415.0
9095-HFAFX,Sim,Mulher,Não,Não,Não,5,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de crédito (automático),81.0,389.6
9097-ZUBYC,Não,Homem,Não,Sim,Não,14,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Não,Transferência bancária (automática),48.8,664.4
9099-FTUHS,Não,Mulher,Não,Não,Não,23,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,54.4,1249.25
9101-BWFSS,Sim,Mulher,Não,Sim,Não,50,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Sim,Sim,Anual,Não,Cheque eletrônico,108.55,5610.7
9101-NTIXF,Não,Homem,Não,Não,Não,2,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,19.4,50.6
9102-IAYHT,Sim,Mulher,Não,Sim,Sim,17,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,85.45,1451.6
9102-OXKFY,Não,Homem,Não,Não,Não,59,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),54.15,3116.15
9103-CXVOK,Não,Homem,Não,Sim,Sim,1,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque eletrônico,19.75,19.75
9103-TCIHJ,Sim,Mulher,Não,Não,Não,15,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque impresso,55.7,899.8
9107-UKCKY,Não,Homem,Não,Sim,Não,61,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,79.8,4914.8
9108-EJFJP,Não,Mulher,Não,Sim,Não,1,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque impresso,53.55,53.55
9108-EQPNQ,Não,Mulher,Não,Sim,Sim,10,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cartão de crédito (automático),26.1,225.55
9110-HSGTV,Não,Mulher,Não,Não,Não,69,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),82.45,5555.3
9112-WSNPU,Não,Mulher,Sim,Não,Não,35,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,70.55,2419.0
9114-AAFQH,Não,Mulher,Não,Sim,Não,48,Sim,Não,DSL,Não,Sim,Sim,Não,Não,Sim,Anual,Sim,Cheque eletrônico,65.65,3094.65
9114-DPSIA,Não,Homem,Não,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Não,Cartão de crédito (automático),81.0,5750.0
9114-VEPUF,Não,Homem,Não,Sim,Não,62,Sim,Sim,Fiber optic,Sim,Sim,Não,Não,Não,Sim,Anual,Não,Cheque eletrônico,96.1,6001.45
9115-YQHGA,Não,Homem,Não,Não,Não,40,Sim,Não,DSL,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque eletrônico,51.1,2092.9
9117-SHLZX,Sim,Homem,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque impresso,45.7,45.7
9121-PHQSR,Não,Homem,Sim,Sim,Não,16,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de crédito (automático),85.05,1391.15
9122-UMROB,Não,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,20.3,20.3
9124-LHCJQ,Sim,Mulher,Não,Não,Não,1,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque impresso,85.45,85.45
9127-FHJBZ,Não,Homem,Não,Sim,Sim,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,114.0,8093.15
9127-QRZMH,Não,Homem,Não,Sim,Não,44,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,Sim,Transferência bancária (automática),59.85,2603.95
9128-CPXKI,Não,Mulher,Não,Não,Não,59,Sim,Não,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Bienal,Não,Cheque eletrônico,95.8,5655.45
9129-UXERG,Não,Mulher,Sim,Não,Não,18,Sim,Sim,Fiber optic,Não,Sim,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),103.6,1806.35
9133-AYJZG,Não,Mulher,Não,Não,Não,23,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),98.7,2249.1
9134-CEQMF,Sim,Homem,Sim,Sim,Não,7,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,89.5,676.7
9134-WYRVP,Não,Homem,Não,Não,Não,51,Sim,Não,Fiber optic,Sim,Não,Não,Não,Sim,Não,Anual,Não,Cheque impresso,86.35,4267.15
9135-HSWOC,Não,Homem,Não,Sim,Sim,64,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Sim,Transferência bancária (automática),19.7,1274.05
9135-MGVPY,Não,Homem,Não,Sim,Não,69,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque impresso,84.7,5878.9
9136-ALYBR,Sim,Homem,Não,Não,Não,1,Não,Sem seviço de Telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque impresso,24.45,24.45
9137-NOQKA,Não,Homem,Sim,Não,Não,2,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque eletrônico,19.2,37.2
9137-UIYPG,Não,Mulher,Não,Sim,Sim,35,Sim,Não,Fiber optic,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,106.9,3756.45
9138-EFSMO,Não,Homem,Não,Sim,Sim,26,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Sim,Anual,Não,Transferência bancária (automática),78.95,2034.25
9139-TWBAS,Não,Mulher,Não,Sim,Não,26,Não,Sem seviço de Telefone,DSL,Sim,Sim,Sim,Não,Sim,Não,Anual,Não,Transferência bancária (automática),47.85,1190.5
9139-WQQDY,Sim,Mulher,Não,Sim,Sim,49,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,Anual,Não,Cheque impresso,100.45,4941.8
9140-CZQZZ,Não,Mulher,Não,Sim,Não,68,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automática),79.6,5515.8
9142-KZXOP,Não,Homem,Não,Não,Não,44,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),68.85,2958.95
9142-XMYJH,Não,Mulher,Não,Não,Não,29,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cartão de crédito (automático),19.35,601.6
9143-CANJF,Não,Mulher,Não,Sim,Sim,24,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Mensal,Não,Cheque eletrônico,55.15,1319.85
9146-JRIOX,Não,Mulher,Não,Sim,Sim,14,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,25.55,372.45
9150-HEPMB,Não,Homem,Não,Não,Não,56,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Não,Anual,Não,Cheque impresso,52.7,3019.7
9150-KPBJQ,Não,Mulher,Não,Não,Não,6,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cartão de crédito (automático),19.65,116.85
9152-AMKAK,Não,Homem,Não,Não,Não,6,Sim,Não,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque impresso,80.25,493.4
9153-BTBVV,Não,Mulher,Não,Sim,Não,71,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Transferência bancária (automática),25.0,1753.0
9154-QDGTH,Não,Homem,Não,Sim,Sim,43,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito (automático),104.3,4451.85
9158-VCTQB,Sim,Mulher,Não,Sim,Não,41,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência bancária (automática),113.6,4594.95
9163-GHAYE,Não,Mulher,Não,Não,Não,15,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,48.85,736.8
9167-APMXZ,Não,Mulher,Não,Não,Não,22,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária (automática),84.15,1821.95
9168-INPSZ,Não,Mulher,Sim,Sim,Não,44,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cheque eletrônico,104.15,4495.65
9169-BSVIN,Não,Homem,Não,Não,Não,12,Sim,Sim,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Não,Transferência bancária (automática),74.75,827.05
9170-ARBTB,Não,Mulher,Não,Sim,Sim,52,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Não,Cartão de crédito (automático),19.6,1012.4
9170-CCKOU,Sim,Homem,Não,Sim,Não,17,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Não,Não,Mensal,Não,Cartão de crédito (automático),90.2,1454.15
9170-GYZJC,Sim,Mulher,Não,Sim,Sim,41,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Mensal,Não,Cartão de crédito (automático),79.9,3326.2
9172-ANCRX,Sim,Mulher,Não,Não,Não,10,Sim,Sim,Fiber optic,Sim,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,98.7,973.25
9172-JITSM,Sim,Mulher,Não,Sim,Sim,26,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,90.8,2361.8
9173-IVZVP,Não,Mulher,Não,Sim,Sim,53,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cheque impresso,20.9,1146.05
9174-FKWZE,Sim,Mulher,Sim,Não,Não,1,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Sim,Cheque eletrônico,19.45,19.45
9174-IHETN,Não,Mulher,Não,Não,Sim,50,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Bienal,Não,Cartão de crédito (automático),70.35,3533.6
9178-JHUVJ,Não,Homem,Não,Sim,Sim,24,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Sim,Transferência bancária (automática),24.1,587.4
9184-GALIL,Não,Mulher,Não,Sim,Sim,38,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Cheque impresso,20.45,781.25
9185-TQCVP,Sim,Homem,Não,Sim,Não,14,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,85.15,1139.2
9189-JWSHV,Sim,Mulher,Sim,Sim,Não,24,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,93.55,2264.05
9190-MFJLN,Sim,Homem,Sim,Não,Não,19,Sim,Não,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),95.9,1777.9
9191-MYQKX,Sim,Mulher,Não,Sim,Não,7,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Transferência bancária (automática),75.15,496.9
9194-GFVOI,Não,Mulher,Não,Sim,Não,42,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),84.35,3571.6
9199-PWQVC,Não,Mulher,Não,Sim,Não,63,Sim,Sim,DSL,Sim,Sim,Não,Não,Sim,Sim,Anual,Sim,Cartão de crédito (automático),79.7,4786.15
9200-NLNPD,Não,Homem,Não,Sim,Não,56,Não,Sem seviço de Telefone,DSL,Não,Não,Sim,Sim,Sim,Sim,Anual,Sim,Transferência bancária (automática),54.05,2959.8
9206-GVPEQ,Sim,Homem,Não,Sim,Não,13,Não,Sem seviço de Telefone,DSL,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,54.45,706.85
9207-ZPANB,Não,Homem,Não,Não,Não,37,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Anual,Não,Cheque eletrônico,67.45,2443.3
9208-OLGAQ,Não,Mulher,Sim,Não,Não,18,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,84.95,1443.65
9209-NWPGU,Não,Homem,Não,Não,Não,44,Sim,Não,DSL,Sim,Não,Não,Sim,Sim,Não,Anual,Não,Cheque eletrônico,65.4,2774.55
9210-IAHGH,Sim,Mulher,Não,Não,Não,7,Sim,Não,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito (automático),70.75,450.8
9214-EKVXR,Não,Mulher,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque impresso,44.0,44.0
9220-CXRSC,Não,Mulher,Não,Sim,Sim,69,Sim,Sim,DSL,Sim,Não,Não,Sim,Não,Não,Bienal,Não,Cartão de crédito (automático),61.4,4059.85
9220-ZNKJI,Não,Mulher,Sim,Sim,Não,55,Sim,Não,Fiber optic,Não,Não,Sim,Sim,Sim,Não,Bienal,Não,Cartão de crédito (automático),88.8,4805.3
9221-OTIVJ,Sim,Mulher,Sim,Não,Não,14,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,104.85,1531.4
9223-UCPVT,Sim,Mulher,Não,Não,Não,1,Sim,Não,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,94.4,94.4
9224-VTYID,Não,Homem,Não,Sim,Sim,47,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque impresso,90.5,4318.35
9225-BZLNZ,Não,Homem,Não,Sim,Não,72,Sim,Sim,DSL,Sim,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Cheque eletrônico,85.25,6083.1
9227-LUNBG,Sim,Mulher,Não,Não,Não,1,Não,Sem seviço de Telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,24.6,24.6
9227-UAQFT,Não,Homem,Não,Não,Não,16,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cheque impresso,19.75,284.35
9227-YBAXE,Não,Mulher,Não,Sim,Sim,65,Sim,Sim,DSL,Sim,Sim,Não,Sim,Sim,Sim,Bienal,Sim,Transferência bancária (automática),82.5,5215.1
9229-RQABD,Não,Homem,Não,Não,Não,18,Sim,Sim,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Anual,Não,Cheque impresso,23.75,424.5
9231-ZJYAM,Sim,Mulher,Sim,Não,Não,4,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,78.85,292.8
9233-PSYHO,Não,Mulher,Sim,Não,Não,45,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Transferência bancária (automática),100.15,4459.8
9236-NDUCW,Não,Mulher,Não,Não,Não,21,Não,Sem seviço de Telefone,DSL,Sim,Não,Não,Sim,Não,Não,Bienal,Não,Cheque impresso,35.1,770.4
9237-HQITU,Sim,Mulher,Não,Não,Não,2,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.7,151.65
9239-GZHZE,Não,Mulher,Não,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),113.65,8124.2
9239-ZBZZV,Sim,Mulher,Não,Não,Não,6,Não,Sem seviço de Telefone,DSL,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,47.95,305.1
9242-TKFSV,Não,Homem,Não,Sim,Sim,72,Não,Sem seviço de Telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito (automático),65.1,4754.3
9244-ZVAPM,Não,Homem,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque impresso,45.6,45.6
9248-OJYKK,Sim,Homem,Sim,Não,Não,1,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,76.45,76.45
9249-FXSCK,Sim,Mulher,Não,Não,Não,52,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Sim,Sim,Anual,Sim,Cartão de crédito (automático),111.25,5916.45
9250-WYPLL,Sim,Mulher,Não,Não,Não,5,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,75.55,413.65
9251-AWQGT,Não,Mulher,Não,Sim,Sim,48,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Cheque impresso,20.0,935.9
9251-WNSOD,Não,Mulher,Não,Sim,Não,67,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Sim,Anual,Não,Cheque impresso,75.1,5064.45
9253-QXKBE,Sim,Homem,Sim,Sim,Não,29,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,94.45,2653.65
9253-VIFJQ,Não,Homem,Não,Sim,Não,65,Sim,Sim,DSL,Sim,Sim,Sim,Não,Não,Não,Anual,Não,Cartão de crédito (automático),67.05,4309.55
9254-RBFON,Sim,Mulher,Não,Sim,Sim,17,Sim,Não,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Anual,Não,Transferência bancária (automática),98.6,1704.95
9256-JTBNZ,Não,Mulher,Não,Não,Não,11,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Mensal,Não,Transferência bancária (automática),20.3,246.3
9257-AZMTZ,Não,Mulher,Não,Sim,Sim,52,Sim,Não,Não,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Sem serviço de Internet,Bienal,Não,Transferência bancária (automática),20.1,1078.75
9258-CNWAC,Não,Mulher,Não,Sim,Sim,71,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cartão de crédito (automático),113.65,8166.8
9259-PACGQ,Sim,Mulher,Não,Sim,Não,34,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,Não,Cheque eletrônico,62.65,2274.9
9261-WDCAF,Não,Homem,Não,Não,Não,3,Sim,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cheque impresso,54.65,189.1
9269-CQOOL,Sim,Homem,Não,Não,Sim,3,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de crédito (automático),54.7,169.45
9272-LSVYH,Não,Homem,Não,Não,Não,10,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque impresso,70.15,735.5
9274-CNFMO,Sim,Homem,Sim,Sim,Não,4,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,74.95,308.7
9274-UARKJ,Não,Mulher,Não,Não,Não,15,Sim,Não,Fiber optic,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Transferência bancária (automática),83.2,1130.0
